"","eventID","sex","lifeStage","individualCount","scientificName","kingdom","phylum","class","order","genus","specificEpithet","occurrenceID"
"1852","0d751cc7-c60f-4eaa-9c0a-fbe153dd9501","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","d42d9e22-dfc9-4e23-bec2-e47e87c2fd2b"
"1853","71be0ce9-4ed9-4f73-a3de-6ad830c2d40a","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2504195b-37e4-424a-985d-1d066d3f4cf4"
"1854","862d0197-ad74-40f4-baab-bae4b2aaf339","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c993e2ba-9331-4ef0-be48-1fa2ec4eaefa"
"1855","862d0197-ad74-40f4-baab-bae4b2aaf339","Juvenile","unknown",6,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","903f0df8-5ad6-4f35-b39c-e5e5245b4e7d"
"1856","242e2280-72b7-435e-8bf9-ecba75f863ea","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8301cb28-1af1-495c-a35b-cbc00475c050"
"1857","242e2280-72b7-435e-8bf9-ecba75f863ea","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","5aa7438e-32cb-4546-be3f-634811ecf7ef"
"1858","e7a31758-0d01-4fcc-b6d5-60b880365b53","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","d4a5c2ad-b7b6-463c-a456-5b6ead482ea3"
"1859","e7a31758-0d01-4fcc-b6d5-60b880365b53","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0eafe9be-5fae-4eab-b162-838a7c6ef9b1"
"1860","ad0169c1-5ca9-41eb-bbfc-be3511ae8027","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a156fab6-a196-44c1-be07-8b57fdaf3acc"
"1861","ad0169c1-5ca9-41eb-bbfc-be3511ae8027","Juvenile","unknown",8,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6e8107b4-fd19-48bb-bd4f-5ecd84568897"
"1862","06c8b4b0-d052-42a9-a7fd-5edfe5788255","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e50773f8-2c48-4203-a696-7fd3e1847f03"
"1863","d16f4936-fced-4d67-9a5d-a5756d2dc1f2","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","60b3e8ab-bcde-4652-ad85-536a5be73e30"
"1864","cc49c90f-26d1-4807-b48c-3e849673f60e","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","da803a9b-cd92-4436-9954-6339ec323bf0"
"1865","50258a6d-2629-4973-8ce4-5d4b62f47899","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","1014624a-d9a5-4868-aefe-cf35bf2c87e5"
"1866","0ff6ef3d-88e7-4184-b2b8-9f2d011ed221","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a474bc52-9c6e-4d58-9c5d-c5b77499549b"
"1867","0ff6ef3d-88e7-4184-b2b8-9f2d011ed221","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8c6ed575-e84c-425c-8768-9eef98ea4390"
"1868","0ff6ef3d-88e7-4184-b2b8-9f2d011ed221","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","499cce12-ce37-4d40-a64e-ede8c2980628"
"1869","47f4ccaf-c80b-4fdc-97ba-82ff6024a91a","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a1f5353e-f119-4a79-9093-003f70e18cc2"
"1870","47f4ccaf-c80b-4fdc-97ba-82ff6024a91a","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","87a57d49-5e0f-416a-8181-51a42daeab30"
"1871","4f5be732-cde9-4b55-8c49-4d7d757f86d8","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","69044b7d-b083-47b5-8a7a-2fd8bd4424d4"
"1872","716fc3d1-41d6-4f11-9692-3350611812a5","Adult","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6ba36a6b-2b57-4050-82bd-af133d6ae506"
"1873","716fc3d1-41d6-4f11-9692-3350611812a5","Juvenile","unknown",12,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","d10cedd9-068d-4b90-bb59-9025a9c1f8b0"
"1874","26eef431-5797-4a0d-95d7-630db9f0b5a8","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a2b3f337-8d56-4516-a0b7-3cdfc2cb62c5"
"1875","26eef431-5797-4a0d-95d7-630db9f0b5a8","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b718cbc7-013c-48bf-85e5-90947b72dbf3"
"1876","d89afe8e-a973-4623-8237-da3adbc26c1a","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6c8a223b-b2ad-4ae6-baec-afb789c16cda"
"1877","d89afe8e-a973-4623-8237-da3adbc26c1a","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","56984d6e-faa5-4af4-8baa-264fcce24f57"
"1878","d89afe8e-a973-4623-8237-da3adbc26c1a","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","be3995b0-cb00-4a25-ba33-498fdda93398"
"1879","b2e04b20-7e1b-4977-832d-bc24582adc04","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","837e6093-efa2-49a9-b3ad-44826bb31cdd"
"1880","b2e04b20-7e1b-4977-832d-bc24582adc04","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","83f20faa-40ee-4219-aa0a-903c3defb27e"
"1881","b2e04b20-7e1b-4977-832d-bc24582adc04","Juvenile","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e1a001ec-214e-4583-b981-cbf584f7410e"
"1882","7715f2d1-e00f-46e6-a48f-cd1bdcd1bf02","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8957f05a-050a-4d95-8f24-8e9ec3972801"
"1883","19557731-edd5-46f8-b40f-dd0d4bc86dab","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","5518c1f4-d5e3-4748-ab7a-b7193e51c02f"
"1884","dbb3c661-724d-42fb-84d5-f4c7bfc18345","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","f9c8b17e-5f1d-4f7e-9e7b-82afea280721"
"1885","dbb3c661-724d-42fb-84d5-f4c7bfc18345","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e388878b-337b-4883-863d-17f13bc70dd6"
"1886","dbb3c661-724d-42fb-84d5-f4c7bfc18345","Juvenile","unknown",8,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3f3f68e2-9da1-4969-9aa7-593610d9c078"
"1887","a9053dcc-0f42-4975-9bad-61d4ae753c67","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6784309c-f7aa-4025-884b-ec36b02fc8f0"
"1888","167bda99-7fa8-422e-a112-082549ec1ad1","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2977f156-9f4c-4742-8dc6-024dbf921c81"
"1889","c276f74a-3ac6-489a-b2a8-bd41c0c40e8c","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","9a6ef0f5-233a-4543-85f9-4ace96520453"
"1890","780ad3fc-ada5-4990-90f3-9e17237adbd3","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","392ce07f-bef0-4863-98e2-442d8f55e1ba"
"1891","780ad3fc-ada5-4990-90f3-9e17237adbd3","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8aea846c-0ce1-42ca-b96b-a9650804255f"
"1892","780ad3fc-ada5-4990-90f3-9e17237adbd3","Juvenile","unknown",8,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3c4ede93-a467-45c6-84e7-4f242d8a2a88"
"1893","9fa229a3-2dc9-471e-bb48-d49c972ed537","Adult","Male",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","cc426966-732d-4d21-b8b8-cb3295a2f6d8"
"1894","ae0c460e-28f4-4115-a344-29bf2da92f4f","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ee01d54b-01f4-4202-9c6c-34104cf312f6"
"1895","46e2b500-8a6f-4c46-bdec-42c6eb45838b","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","d2647f91-a9f8-4410-a579-e4950e0d9cb4"
"1896","46e2b500-8a6f-4c46-bdec-42c6eb45838b","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","876c6cd0-2ec9-4cff-bf10-b37b4699e119"
"1897","46e2b500-8a6f-4c46-bdec-42c6eb45838b","Juvenile","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","da568968-dab6-4f45-bb2c-e4e5933dde0c"
"1898","c3b0481f-e512-44dd-9143-209bff231de7","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","358c05d6-a195-4252-b674-64c081778dfb"
"1899","c3b0481f-e512-44dd-9143-209bff231de7","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ef24cef3-736c-4b8e-b9d4-ac8cc8e414f4"
"1900","c3b0481f-e512-44dd-9143-209bff231de7","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a05e60d8-4c4c-4eac-ae8f-c30765d583c1"
"1901","a59c0249-3403-4134-bee3-db0999a8b82d","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","79b13da2-93c0-4c9a-9c8f-68aa5a534d11"
"1902","341a1676-077d-4116-b1d9-3430bd8c9b33","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","37cfa9f5-c456-4aaa-9527-056d88ebfd44"
"1903","341a1676-077d-4116-b1d9-3430bd8c9b33","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","89bb1430-3bea-4294-82b3-36abccdfeb33"
"1904","341a1676-077d-4116-b1d9-3430bd8c9b33","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","d85c01a4-234a-44fe-9d8c-11d475671d70"
"1905","62793dcc-855e-415f-bb34-6beb789bdcd8","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","60dd93a3-fcbc-4675-ba3d-ff7ae43f4eac"
"1906","ce176da0-f734-4025-8276-69c246320ca8","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","960099b5-793a-4a34-8a01-892c5f4a9266"
"1907","5e3fd192-8d6b-413c-834d-1b5b4f54980a","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","610032ea-41ad-49e8-8e24-26f18562fa47"
"1908","5e3fd192-8d6b-413c-834d-1b5b4f54980a","Adult","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","be7421f4-526b-48e9-8bc8-96b3a399ef29"
"1909","87495040-87b8-44ca-847d-eae22a197cfc","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","77b323ab-55dd-4219-9c7f-6899c001a516"
"1910","f04b7abc-0138-47dd-a7de-589f3df7945c","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0569dd06-37fa-4a45-81ff-587ba564d103"
"1911","f04b7abc-0138-47dd-a7de-589f3df7945c","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","d4b5fc25-bf7c-45c8-bfec-ba18fe818650"
"1912","f04b7abc-0138-47dd-a7de-589f3df7945c","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","850af3bc-4f26-4edc-99db-adfe632170ea"
"1913","9bfb9ab0-cbdd-4301-90ef-f1f77373a15d","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","300fb261-8ff9-4aa0-834b-3e72ce6404dd"
"1914","9bfb9ab0-cbdd-4301-90ef-f1f77373a15d","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6e6ee703-3e1b-4f6a-8f47-a4a78928fbe5"
"1915","9bfb9ab0-cbdd-4301-90ef-f1f77373a15d","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c4d62d9c-8a64-4a87-ba43-64ccfb3cc088"
"1916","c0616674-1de7-4b92-a716-9210690811e8","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","119d7e13-719a-4f7e-b86d-e991ee7d2d79"
"1917","c0616674-1de7-4b92-a716-9210690811e8","Juvenile","unknown",3,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","5fc4d30b-e38c-4643-a39e-1a3934d0bea9"
"1918","c64fb4fd-9d18-4eb3-9559-7a0ab1eec171","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","95b12d2f-7f1a-4b2b-9943-7d720740ab31"
"1919","d8b2efa3-6421-4cfc-9ef5-7921287e828d","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2232f78f-ff46-4722-b65a-8642a4386678"
"1920","d8b2efa3-6421-4cfc-9ef5-7921287e828d","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b9a93222-d516-4e32-82bd-59fd428eab92"
"1921","d8b2efa3-6421-4cfc-9ef5-7921287e828d","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","23d2afdb-f56c-4953-be28-5c5cac541847"
"1922","15946576-17b2-4fe3-8c43-d21aa1cb6457","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c1e73824-ac9e-43c7-b269-4424fc9116f8"
"1923","15946576-17b2-4fe3-8c43-d21aa1cb6457","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b4dbe5dc-ac14-4c79-a376-b73d431a8bb0"
"1924","15946576-17b2-4fe3-8c43-d21aa1cb6457","Juvenile","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","9651ad50-7947-4650-a491-6910015cc02c"
"1925","d55ee7c0-44a5-40fd-93b3-c86ccc49610f","Adult","Male",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0b700f21-4a9a-4381-b6fa-1edcced031b5"
"1926","bf168594-450e-4a0b-a1b4-8ec649eaf5c4","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","69ff119a-bc02-4afb-959f-57057af34685"
"1927","1fe5e65a-6d42-4209-90d0-3d572ed3daf5","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","4c6689d4-37ed-4c71-96fb-6efb20cd2624"
"1928","1fe5e65a-6d42-4209-90d0-3d572ed3daf5","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0f73f243-ad33-4c14-b47a-c84d7305fdd3"
"1929","8a872057-a9eb-474e-8d3c-4dbb427ac710","Adult","Male",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ce2a6393-d074-4629-9f81-37366e213f25"
"1930","02928d28-1d70-4e50-9743-f05c835f8280","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","795e0862-74c3-44b2-a5e3-cdbdb2894b97"
"1931","c4e0e62d-d73b-40c8-a336-9ad31717d9cd","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","47da64e7-9870-4507-bcbc-95218754bd74"
"1932","c4e0e62d-d73b-40c8-a336-9ad31717d9cd","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","eeeceae5-6652-4502-af3f-f11e72b570a3"
"1933","92c48631-092d-4dd6-8eed-982cc6738014","Adult","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","bb4d3fa6-28b8-4386-b358-4a367191e98a"
"1934","a1fa877e-1c80-4d20-85ae-9eb9e0fb9a75","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","1dcdee3a-9019-4b05-9aa9-dc0774277a4f"
"1935","83d69b2e-aa6d-432f-a3ff-3803abb7b9e2","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","def82c9e-19e3-4178-9dae-cb2b34b2be29"
"1936","edec9487-3552-41d7-bb8e-03c4f7a09eb4","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ec63572b-5ff8-4b22-ac9e-5563ca3c3f54"
"1937","edec9487-3552-41d7-bb8e-03c4f7a09eb4","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b2a05cbd-99f4-4f3f-b4e9-7107f7fdb8df"
"1938","edec9487-3552-41d7-bb8e-03c4f7a09eb4","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","30b63341-049d-4606-9c6b-36bc1f386cb6"
"1939","2ac9ca15-d2d9-4f95-9de8-61f75b906943","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","bc07fcef-fe49-40e0-9df6-70c1aee9594d"
"1940","76594e79-6059-4817-8686-0548539870ef","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","1b8e68b9-c8e9-41c8-907e-58463f7ba6d4"
"1941","76594e79-6059-4817-8686-0548539870ef","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","52d88112-b5c3-4ffb-bc76-85bf8fcf3392"
"1942","76594e79-6059-4817-8686-0548539870ef","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3138f515-d783-4c9b-b559-2596e690dbec"
"1943","7a106d01-b722-440e-915b-80442740f585","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","33b56bda-0414-47c5-84b3-34b5ece5193c"
"1944","0cc794bd-899f-40ce-9685-311cb2c0d0e6","Juvenile","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","4f488a51-7f60-4264-8c73-8b5bcf29df2d"
"1945","d70d9914-6205-4239-8188-c0ec1ac17916","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","823f3920-585c-4a23-86b1-54a26c8eae23"
"1946","d70d9914-6205-4239-8188-c0ec1ac17916","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8d6865b6-9392-4887-9da1-a181933a825c"
"1947","d70d9914-6205-4239-8188-c0ec1ac17916","Adult","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a7838ab4-7e92-4280-b057-f9c65f66ee66"
"1948","66a27d72-38ae-4d93-8cde-d02c62bfec40","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","093ee852-140b-4edb-a0a7-d5633c72cd21"
"1949","a7f7f64b-7994-439f-a2bc-24a3bbaab9aa","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","f23c6d58-9b0c-404a-8f47-94c1447cd70a"
"1950","9d1ae57b-9367-46f1-899f-1b4592272892","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","db6aacd0-24ed-40ca-82ed-5e0b613b4ebb"
"1951","e542657c-89a0-43da-be55-15d70366392e","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0c227dc5-b51d-46a9-acc2-8a9792ad9eb2"
"1952","05421ecb-ce1e-4c39-83cf-2d189ab90dbd","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e4aa6730-fbf5-4867-bf7f-ecb4f9db6215"
"1953","05421ecb-ce1e-4c39-83cf-2d189ab90dbd","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ae5483a0-4012-4f0b-a8f6-8dd696377fa9"
"1954","edb343ff-aab4-4d37-acf2-7e3a66b3f50a","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","cb14e0b8-e459-4d7e-ad59-da22e297ef43"
"1955","ba9fbeed-be28-4dec-bbea-b0d4e33dc4b7","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a1da90a6-be43-47fa-9df9-34192526da16"
"1956","ba9fbeed-be28-4dec-bbea-b0d4e33dc4b7","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","aae950bd-860a-4165-af75-4bd39fdcdee9"
"1957","ba9fbeed-be28-4dec-bbea-b0d4e33dc4b7","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","572eeaa7-7e7a-4833-b10f-a42ce7dbceb8"
"1958","e8850c37-de3b-4dbc-90cc-3ff379e00f6e","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","cfb0b288-c465-49bb-946e-8468a6cce549"
"1959","c8f839a6-2392-4d6e-bbc3-a7a7da3962b4","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c14a660f-4959-4346-9dd5-4da466553fb9"
"1960","47995293-7bef-451d-ba0b-ca81639de823","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a98f62ed-6b8d-4bdf-b034-424a5d95555f"
"1961","47995293-7bef-451d-ba0b-ca81639de823","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","931ba60a-ded1-4b1d-b234-cba48ff3dfe5"
"1962","7b57327b-517a-4ccb-a3af-7d30ce574820","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","d43f238b-2bae-47b8-88bb-d20490d2703a"
"1963","7b57327b-517a-4ccb-a3af-7d30ce574820","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","5a71c831-18da-4588-af63-991bf3f84878"
"1964","7b57327b-517a-4ccb-a3af-7d30ce574820","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","4b059647-d208-4bfe-83d9-1a187b634bc8"
"1965","18dd5f32-81b6-4078-bf92-49760a76cc6a","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3c143429-f324-41a8-848a-28da3f6bf592"
"1966","044216ba-a786-44d5-b666-8e74a27d6974","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a8d69f1a-a909-4fa6-977c-56caaa61fd42"
"1967","044216ba-a786-44d5-b666-8e74a27d6974","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","85ed24c5-7e33-4973-8fc5-8d4bd4b61d60"
"1968","bf063423-aae2-48e6-bdc9-d110e63673e2","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b4030ba0-2697-4f61-92cb-1bd5836f9ab4"
"1969","bf063423-aae2-48e6-bdc9-d110e63673e2","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2aad38f4-51e3-4081-a7cb-ecb09f7505c1"
"1970","a38f8646-c4f8-4d10-b8ee-4503709f6a5d","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c80e4617-0dbc-40fa-9b74-4d7e7a9e31d7"
"1971","61988b93-4428-496d-a2de-e5a14af3b106","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3f3e8b3a-c748-4d42-9b49-1d4f8eaf58fd"
"1972","61988b93-4428-496d-a2de-e5a14af3b106","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8d9d92c8-f85b-4826-8c37-d1b5d99bec21"
"1973","59655354-b983-4af8-80e5-821bef30bfad","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2918e994-b692-43a4-b937-bde172eac13a"
"1974","59655354-b983-4af8-80e5-821bef30bfad","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","122c111a-219f-4718-ba5b-37206370474b"
"1975","85077fef-7a23-4879-acd0-6b089ae2ee0f","Adult","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2d2b2461-d255-4ae1-9b13-07786d037c6b"
"1976","85077fef-7a23-4879-acd0-6b089ae2ee0f","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","91876594-04bb-4310-acbe-3d835ec91aa4"
