"","id","type","modified","ownerInstitutionCode","dynamicProperties","eventID","parentEventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","eventDate","eventTime","eventRemarks","locationID","country","stateProvince","municipality","locality","verbatimLocality","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","footprintWKT","footprintSRS","gyrArea"
"778",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""30""}","f63cad32-15ec-4602-9855-7079f47cc5c0","2ef03fd1-d655-4416-90f6-f88a9f19650d",NA,NA,NA,1995-08-05,"09:45:00","Human observation","Aamot1",NA,"Sør-Trøndelag","Oppdal",NA,"Åmotsdalen",NA,NA,NA,NA,NA,NA,"Dovrefjell"
"779",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""0""}","58087a4e-0ff1-4b28-a27c-2396a9f37ae1","2ef03fd1-d655-4416-90f6-f88a9f19650d",NA,NA,NA,1995-08-05,"10:30:00","Human observation","Aamot1",NA,"Sør-Trøndelag","Oppdal",NA,"Åmotsdalen",NA,NA,NA,NA,NA,NA,"Dovrefjell"
"780",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""15""}","bc1d60cc-6bdc-4a44-8fc8-4b6966caa6cc","c9a97b1b-3d80-4e91-bb19-8a9b9eb06678",NA,NA,NA,1995-08-10,"13:35:00","Human observation","Mos1",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"781",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""100""}","70a8ecfb-1669-49c0-8606-3d930358d72e","c9a97b1b-3d80-4e91-bb19-8a9b9eb06678",NA,NA,NA,1995-08-10,"15:15:00","Human observation","Mos1",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"782",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""100""}","e9dbaa05-fa7d-4a9a-9366-ac51faae8adc","21dbcb8e-ee3d-4e5e-88a8-2098b2411b34",NA,NA,NA,1995-08-11,"10:45:00","Human observation","Mos2",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"783",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""0""}","3eb63be9-5e25-44b3-885d-87d0f856712f","21dbcb8e-ee3d-4e5e-88a8-2098b2411b34",NA,NA,NA,1995-08-11,"14:25:00","Human observation","Mos2",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"784",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""15""}","48bb0f35-9ba0-47f4-9f96-20922c670358","21dbcb8e-ee3d-4e5e-88a8-2098b2411b34",NA,NA,NA,1995-08-11,"16:10:00","Human observation","Mos2",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"785",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""25""}","df68d097-c099-474e-b790-6522b1764ca3","f2d18f82-ed05-4f0e-86c1-eeafcb0ed9f7",NA,NA,NA,1995-08-12,"08:35:00","Human observation","Mos3",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"786",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""25""}","0c79233d-75c1-4d80-b251-2339ab396d29","f2d18f82-ed05-4f0e-86c1-eeafcb0ed9f7",NA,NA,NA,1995-08-12,"08:20:00","Human observation","Mos3",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"787",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""300""}","39d9c832-b3cf-48a9-a349-3e94d8119ed3","f2d18f82-ed05-4f0e-86c1-eeafcb0ed9f7",NA,NA,NA,1995-08-12,"12:20:00","Human observation","Mos3",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"788",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""40""}","394f5427-9c1b-451c-aae2-59f8bc5b6a89","f2d18f82-ed05-4f0e-86c1-eeafcb0ed9f7",NA,NA,NA,1995-08-12,"13:00:00","Human observation","Mos3",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"789",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""20""}","30b03a38-29d4-4e75-b6e9-298d766c200c","f2d18f82-ed05-4f0e-86c1-eeafcb0ed9f7",NA,NA,NA,1995-08-12,"14:15:00","Human observation","Mos3",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"790",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""20""}","f50b238d-238c-4cf1-abaf-1ffbcc49be09","7ed64dcb-cee1-4a5b-90e7-689047aa1f19",NA,NA,NA,1995-08-22,"12:00:00","Human observation","Bor3",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"791",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""15""}","391b6b7b-64f8-4b66-be5a-be9a572dcfe6","7ed64dcb-cee1-4a5b-90e7-689047aa1f19",NA,NA,NA,1995-08-22,"13:10:00","Human observation","Bor3",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"792",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""5""}","e66cbc1b-7183-407c-9f15-9fac4fafec73","7ed64dcb-cee1-4a5b-90e7-689047aa1f19",NA,NA,NA,1995-08-22,"13:45:00","Human observation","Bor3",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"793",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""80""}","d99c80fd-d98a-4836-a7ac-829324d77c43","7ed64dcb-cee1-4a5b-90e7-689047aa1f19",NA,NA,NA,1995-08-22,"14:20:00","Human observation","Bor3",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"794",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""50""}","e98272a2-6673-4b3f-b834-3ba07fde89e0","7ed64dcb-cee1-4a5b-90e7-689047aa1f19",NA,NA,NA,1995-08-22,"14:35:00","Human observation","Bor3",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"795",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""40""}","f1c1076f-035f-4be7-8215-e05240ad4cc0","7ed64dcb-cee1-4a5b-90e7-689047aa1f19",NA,NA,NA,1995-08-22,"15:00:00","Human observation","Bor3",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"796",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""50""}","0c346f74-eeb4-481e-98b5-9cd7834b9b3f","7ed64dcb-cee1-4a5b-90e7-689047aa1f19",NA,NA,NA,1995-08-22,"16:30:00","Human observation","Bor3",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"797",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""90""}","7bfb1e21-9d7f-494c-b6fb-23d865b7daa1","17f13e78-5283-48e9-a13c-8050d89b7342",NA,NA,NA,1995-08-23,"07:30:00","Human observation","Bor1",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"798",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""50""}","f877cf2c-b42a-4d7c-bb66-152c03f916fa","17f13e78-5283-48e9-a13c-8050d89b7342",NA,NA,NA,1995-08-23,"10:15:00","Human observation","Bor1",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"799",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""10""}","5929fb9b-421e-4150-88f3-01b1037de879","17f13e78-5283-48e9-a13c-8050d89b7342",NA,NA,NA,1995-08-23,NA,"Human observation","Bor1",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"800",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""5""}","48115420-fba5-4151-acdb-5961a7b62be0","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1995-08-24,"08:45:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"801",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""30""}","171e0294-56f4-4c57-affd-5998879d2097","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1995-08-24,"08:47:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"802",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""3""}","d46b2bf0-9f5f-47c5-a020-5f6014c5e5cf","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1995-08-24,"08:50:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"803",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""30""}","0d54d298-c16b-4aef-b934-6bcf2a24ff7d","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1995-08-24,"09:30:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"804",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""0""}","076b3e4a-87d2-45bf-ae71-7fc72710698d","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1995-08-24,"10:30:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"805",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""50""}","eaafc17f-c9ba-4acb-9190-d77c5ad99d6a","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1995-08-24,"10:50:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"806",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""60""}","7b5f9edb-6cec-451e-804e-3253adac4f05","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1995-08-24,"10:50:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"807",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""60""}","77c9010e-73fa-41b4-909d-875f5c24797f","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1995-08-24,"10:55:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"808",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""50""}","7f7edf78-530c-4ac9-b022-d0062b89194a","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1995-08-24,"11:10:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"809",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""50""}","9a5061de-66eb-4be1-a6b0-2811efdf3967","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1995-08-24,"11:50:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"810",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""45""}","e54f364f-0c3d-4c36-bf14-710891b086bf","21dbcb8e-ee3d-4e5e-88a8-2098b2411b34",NA,NA,NA,1996-08-10,"10:40:00","Human observation","Mos2",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"811",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""20""}","b6dbcb4d-37b7-460c-a848-f2e3e2bba251","21dbcb8e-ee3d-4e5e-88a8-2098b2411b34",NA,NA,NA,1996-08-10,"13:45:00","Human observation","Mos2",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"812",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""70""}","c6c1519d-4ed8-4a0f-9bc9-2708679ed612","21dbcb8e-ee3d-4e5e-88a8-2098b2411b34",NA,NA,NA,1996-08-10,"15:35:00","Human observation","Mos2",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"813",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""30""}","ac45e250-6685-4b7f-a641-01fe971531e2","c9a97b1b-3d80-4e91-bb19-8a9b9eb06678",NA,NA,NA,1996-08-11,"14:10:00","Human observation","Mos1",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"814",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""65""}","2403ed61-299f-4a6c-91af-65ba84f8e636","c9a97b1b-3d80-4e91-bb19-8a9b9eb06678",NA,NA,NA,1996-08-11,"15:30:00","Human observation","Mos1",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"815",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""80""}","e832979f-8309-4389-b9a0-c6e437a4b466","c9a97b1b-3d80-4e91-bb19-8a9b9eb06678",NA,NA,NA,1996-08-11,"16:15:00","Human observation","Mos1",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"816",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""45""}","8c632f96-cf66-49a8-b53d-d5dd77ba489c","f2d18f82-ed05-4f0e-86c1-eeafcb0ed9f7",NA,NA,NA,1996-08-12,"08:20:00","Human observation","Mos3",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"817",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""60""}","59eb4553-dfac-4104-abb3-e1a075b333bf","f2d18f82-ed05-4f0e-86c1-eeafcb0ed9f7",NA,NA,NA,1996-08-12,"08:40:00","Human observation","Mos3",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"818",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""8""}","5bed4757-9d43-4fe7-90c9-044020f36a66","f2d18f82-ed05-4f0e-86c1-eeafcb0ed9f7",NA,NA,NA,1996-08-12,"14:15:00","Human observation","Mos3",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"819",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""50""}","08f45f28-f4e6-4275-a048-2962557e0726","7ed64dcb-cee1-4a5b-90e7-689047aa1f19",NA,NA,NA,1996-08-14,"15:55:00","Human observation","Bor3",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"820",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""10""}","e68014c1-fca3-418f-81c3-a32a4673bc9b","7ed64dcb-cee1-4a5b-90e7-689047aa1f19",NA,NA,NA,1996-08-14,"17:25:00","Human observation","Bor3",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"821",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""120""}","d40c9952-9f4d-46ea-af1c-6d5c4bc8805f","17f13e78-5283-48e9-a13c-8050d89b7342",NA,NA,NA,1996-08-15,"07:15:00","Human observation","Bor1",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"822",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""25""}","dcb62a23-dc64-4076-86e9-fa3d387375b5","17f13e78-5283-48e9-a13c-8050d89b7342",NA,NA,NA,1996-08-15,"08:10:00","Human observation","Bor1",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"823",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""10""}","36e4c4f2-1bf9-475a-993e-48de14eef4b9","17f13e78-5283-48e9-a13c-8050d89b7342",NA,NA,NA,1996-08-15,"08:20:00","Human observation","Bor1",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"824",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""20""}","60be1ab0-b600-4ce7-8f3d-8663c6fd5521","17f13e78-5283-48e9-a13c-8050d89b7342",NA,NA,NA,1996-08-15,"08:30:00","Human observation","Bor1",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"825",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""15""}","f5dd3315-8108-43d9-84b7-44cbb9c2bdb7","17f13e78-5283-48e9-a13c-8050d89b7342",NA,NA,NA,1996-08-15,"09:20:00","Human observation","Bor1",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"826",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""20""}","2f7b8c47-5a95-4a52-8df4-dd4e888db405","17f13e78-5283-48e9-a13c-8050d89b7342",NA,NA,NA,1996-08-15,"09:25:00","Human observation","Bor1",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"827",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""30""}","501e901d-d537-4394-bbe7-41ee89746f39","17f13e78-5283-48e9-a13c-8050d89b7342",NA,NA,NA,1996-08-15,"15:40:00","Human observation","Bor1",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"828",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""10""}","7d426e4b-3266-4c58-a8f1-03a27096333f","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1996-08-16,"06:40:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"829",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""50""}","d8c1c339-1464-4130-a3a2-238904d17015","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1996-08-16,"07:35:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"830",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""5""}","3840cf16-413e-49fa-9b44-abf8e2cca567","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1996-08-16,"08:15:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"831",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""60""}","68581ebf-760a-4f9f-8cc0-93e6a6e6432b","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1996-08-16,"08:17:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"832",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""20""}","c90180dd-ede4-4992-ab33-50cef801ae81","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1996-08-16,"09:30:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"833",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""25""}","1d515b09-93d0-4013-abca-4a35e3db4fa6","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1996-08-16,"10:30:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"834",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""20""}","335615e8-c3fa-41f3-ba76-ba7db0d4b80b","dbf7bbf9-d30a-41b2-aa96-410acb68712d",NA,NA,NA,1996-08-16,"11:30:00","Human observation","Bor2",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"835",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""50""}","c8c86c43-458e-43dc-8c0c-426105101e05","1af8c5a8-cfa2-4799-87e1-9e176c1e192b",NA,NA,NA,1996-08-25,"16:35:00","Human observation","Aamot2",NA,"Sør-Trøndelag","Oppdal",NA,"Åmotsdalen",NA,NA,NA,NA,NA,NA,"Dovrefjell"
"836",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""25""}","d9c44a9e-2f3f-4263-bf21-17998530a64e","2ef03fd1-d655-4416-90f6-f88a9f19650d",NA,NA,NA,1996-08-26,"10:50:00","Human observation","Aamot1",NA,"Sør-Trøndelag","Oppdal",NA,"Åmotsdalen",NA,NA,NA,NA,NA,NA,"Dovrefjell"
"837",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""50""}","b4e336f9-c3c1-4754-aeb7-814a4e2e673f","2ef03fd1-d655-4416-90f6-f88a9f19650d",NA,NA,NA,1996-08-26,"11:00:00","Human observation","Aamot1",NA,"Sør-Trøndelag","Oppdal",NA,"Åmotsdalen",NA,NA,NA,NA,NA,NA,"Dovrefjell"
"838",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""100""}","4e59f61c-0aa0-4e1f-8ebd-3e13e26343a2","2ef03fd1-d655-4416-90f6-f88a9f19650d",NA,NA,NA,1996-08-26,"11:20:00","Human observation","Aamot1",NA,"Sør-Trøndelag","Oppdal",NA,"Åmotsdalen",NA,NA,NA,NA,NA,NA,"Dovrefjell"
"839",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""100""}","73fcf000-e6e6-4a2e-ab7c-39dd44c89f9a","c9a97b1b-3d80-4e91-bb19-8a9b9eb06678",NA,NA,NA,1997-08-05,"07:50:00","Human observation","Mos1",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"840",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""23""}","9c5e3a61-a92f-4492-8a33-e0d240c3efc4","c9a97b1b-3d80-4e91-bb19-8a9b9eb06678",NA,NA,NA,1997-08-05,"08:10:00","Human observation","Mos1",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"841",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""18""}","76ffb04a-8a2e-4bd9-a87f-e8b1aee30deb","c9a97b1b-3d80-4e91-bb19-8a9b9eb06678",NA,NA,NA,1997-08-05,"09:55:00","Human observation","Mos1",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"842",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""0""}","a27f752d-e5f6-4c62-8c2f-88506dcda1f3","c9a97b1b-3d80-4e91-bb19-8a9b9eb06678",NA,NA,NA,1997-08-05,"16:00:00","Human observation","Mos1",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"843",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""100""}","f42a8409-a246-4c93-95f6-940ddbdcb23c","21dbcb8e-ee3d-4e5e-88a8-2098b2411b34",NA,NA,NA,1997-08-06,"08:50:00","Human observation","Mos2",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"844",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""30""}","840cdd2a-90e8-4d16-8135-86e1965d31b6","f2d18f82-ed05-4f0e-86c1-eeafcb0ed9f7",NA,NA,NA,1997-08-07,"11:10:00","Human observation","Mos3",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"845",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""130""}","5da499bf-36e4-451e-94ca-14cb81402310","f2d18f82-ed05-4f0e-86c1-eeafcb0ed9f7",NA,NA,NA,1997-08-07,"13:10:00","Human observation","Mos3",NA,"Telemark","Tinn",NA,"Møsvatn",NA,NA,NA,NA,NA,NA,"Hardangervidda"
"846",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""100""}","356c0d7d-0d96-48b8-be94-269653e7b1ce","7ed64dcb-cee1-4a5b-90e7-689047aa1f19",NA,NA,NA,1997-08-14,"14:45:00","Human observation","Bor3",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"847",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""50""}","eea8127c-1fab-48ae-9389-533dd77f6f46","7ed64dcb-cee1-4a5b-90e7-689047aa1f19",NA,NA,NA,1997-08-14,"15:30:00","Human observation","Bor3",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
"848",NA,NA,NA,NA,"{""perpendicular distance in meters from transect line as reported by the field worker"":""0""}","dccb40c0-ae62-4878-a689-f964f0c2edb7","7ed64dcb-cee1-4a5b-90e7-689047aa1f19",NA,NA,NA,1997-08-14,"15:50:00","Human observation","Bor3",NA,"Nord-Trøndelag","Røyrvik",NA,"Børgefjell",NA,NA,NA,NA,NA,NA,"Børgefjell"
