Omrade,Omrnr,Linjenr,Linjenr_2,Aar,Dato,Dato_,Kl,Refnr,Adhann,Adhunn,Adubest,Kyll,Kyll_2,Ubest,Kyllald,Art,Kalktot,Linjeavst,Linjeavst_2,Flavst,RepTax,Stokk,Merknader
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T07:25:00Z,1,1,0,1,3,3,0,NA,1,5,15,15,NA,1,NA,NA
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T08:00:00Z,2,1,1,0,4,4,0,NA,1,6,0,0,NA,1,NA,NA
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T08:05:00Z,3,0,1,0,8,8,0,NA,1,9,50,50,NA,1,NA,NA
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T08:10:00Z,4,0,1,0,7,7,0,NA,1,8,30,30,NA,1,NA,NA
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T08:25:00Z,5,0,1,0,2,2,0,Små,1,3,25,25,NA,1,NA,NA
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T08:55:00Z,6,1,1,0,1,1,0,NA,1,3,30,30,NA,1,NA,Trolig flere
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T09:15:00Z,7,1,0,0,2,2,0,NA,1,3,80,80,NA,1,NA,Trolig flere
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T09:20:00Z,8,1,1,0,1,1,0,NA,1,3,10,10,NA,1,NA,NA
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T09:30:00Z,9,1,1,0,8,8,0,NA,1,10,40,40,NA,1,NA,NA
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T09:35:00Z,10,0,1,0,5,5,0,NA,1,6,10,10,NA,1,NA,NA
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T09:40:00Z,11,0,1,0,9,9,0,NA,1,10,100,100,NA,1,NA,NA
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T12:20:00Z,12,2,0,3,0,0,0,NA,1,5,20,20,NA,1,NA,NA
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T14:00:00Z,14,0,0,1,0,0,0,NA,1,1,10,10,NA,1,NA,NA
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T15:10:00Z,15,1,1,0,3,3,0,NA,1,5,20,20,NA,1,NA,NA
Børgefjell,2,1,1,1994,1994-08-29T22:00:00Z,30.8.,1899-12-30T16:00:00Z,16,1,1,0,4,4,0,NA,1,6,10,10,NA,1,NA,NA
Børgefjell,2,2,2,1994,1994-08-30T22:00:00Z,31.8.,1899-12-30T07:30:00Z,1,1,0,0,4,4,0,NA,1,5,40,40,NA,1,NA,4 trolig kyllinger
Børgefjell,2,2,2,1994,1994-08-30T22:00:00Z,31.8.,1899-12-30T07:50:00Z,2,1,0,1,0,0,0,NA,1,2,10,10,NA,1,NA,NA
Børgefjell,2,2,2,1994,1994-08-30T22:00:00Z,31.8.,1899-12-30T13:30:00Z,3,1,0,1,0,0,0,NA,1,2,40,40,NA,1,NA,NA
Åmotsdalen,3,2,2,1995,1995-08-03T22:00:00Z,4.8.,1899-12-30T11:15:00Z,1,1,1,0,7,7,0,Store,1,9,5,5,1,1,NA,NA
Åmotsdalen,3,1,1,1995,1995-08-05T22:00:00Z,6.8.,1899-12-30T08:15:00Z,1,0,1,0,9,9,0,NA,1,10,75,75,5,1,NA,NA
Åmotsdalen,3,1,1,1995,1995-08-05T22:00:00Z,6.8.,1899-12-30T09:35:00Z,2,1,1,0,6,6,0,NA,1,8,150,150,3,1,NA,NA
Åmotsdalen,3,1,1,1995,1995-08-05T22:00:00Z,6.8.,1899-12-30T09:45:00Z,3,1,1,0,5,5,0,NA,1,7,30,30,1,1,NA,NA
Åmotsdalen,3,1,1,1995,1995-08-05T22:00:00Z,6.8.,1899-12-30T10:30:00Z,4,1,0,0,0,0,0,NA,1,1,0,0,5,1,NA,Mulig dobbeltregistrering
Møsvatn,5,1,1,1995,1995-08-10T22:00:00Z,11.8.,1899-12-30T13:35:00Z,3,0,1,0,0,0,0,NA,1,1,15,15,NA,1,Støkk,NA
Møsvatn,5,1,1,1995,1995-08-10T22:00:00Z,11.8.,1899-12-30T15:15:00Z,4,0,0,1,0,0,0,NA,1,1,100,100,NA,1,Støkk,NA
Møsvatn,5,2,2,1995,1995-08-11T22:00:00Z,12.8.,1899-12-30T10:45:00Z,2,1,1,0,2,2,0,NA,1,4,100,100,NA,1,Støkk,NA
Møsvatn,5,2,2,1995,1995-08-11T22:00:00Z,12.8.,1899-12-30T14:25:00Z,4,1,1,0,3,3,0,NA,1,5,0,0,1,1,Stand,NA
Møsvatn,5,2,2,1995,1995-08-11T22:00:00Z,12.8.,1899-12-30T16:10:00Z,6,0,0,1,0,0,0,NA,1,1,15,15,NA,1,Støkk,NA
Møsvatn,5,3,3,1995,1995-08-12T22:00:00Z,13.8.,1899-12-30T08:35:00Z,1,1,1,0,0,0,0,NA,1,2,25,25,NA,1,Støkk,Hann støkk 100 m fra hund
Møsvatn,5,3,3,1995,1995-08-12T22:00:00Z,13.8.,1899-12-30T08:20:00Z,2,0,0,1,0,0,0,NA,1,1,25,25,NA,1,Støkk,NA
Møsvatn,5,3,3,1995,1995-08-12T22:00:00Z,13.8.,1899-12-30T12:20:00Z,4,0,0,1,0,0,0,NA,1,1,300,300,NA,1,Støkk,NA
Møsvatn,5,3,3,1995,1995-08-12T22:00:00Z,13.8.,1899-12-30T13:00:00Z,5,0,0,1,0,0,0,NA,1,1,40,40,NA,1,Støkk,NA
Møsvatn,5,3,3,1995,1995-08-12T22:00:00Z,13.8.,1899-12-30T14:15:00Z,6,1,1,0,1,1,0,NA,1,3,20,20,1,1,Stand,NA
Børgefjell,2,3,3,1995,1995-08-22T22:00:00Z,23.8.,1899-12-30T12:00:00Z,1,1,0,0,0,0,0,NA,1,1,20,20,NA,1,NA,NA
Børgefjell,2,3,3,1995,1995-08-22T22:00:00Z,23.8.,1899-12-30T13:10:00Z,2,0,1,0,3,3,0,Små,1,4,15,15,NA,1,NA,Fant reir 100 m før med 9 klekte egg
Børgefjell,2,3,3,1995,1995-08-22T22:00:00Z,23.8.,1899-12-30T13:45:00Z,3,1,1,0,2,2,0,Små,1,4,5,5,NA,1,NA,NA
Børgefjell,2,3,3,1995,1995-08-22T22:00:00Z,23.8.,1899-12-30T14:20:00Z,4,0,1,0,0,0,0,NA,1,1,80,80,NA,1,NA,NA
Børgefjell,2,3,3,1995,1995-08-22T22:00:00Z,23.8.,1899-12-30T14:35:00Z,5,1,1,0,4,4,0,Store,1,6,50,50,NA,1,NA,NA
Børgefjell,2,3,3,1995,1995-08-22T22:00:00Z,23.8.,1899-12-30T15:00:00Z,6,1,1,0,8,8,0,Store,1,10,40,40,NA,1,NA,NA
Børgefjell,2,3,3,1995,1995-08-22T22:00:00Z,23.8.,1899-12-30T16:30:00Z,7,1,1,0,6,6,0,Små,1,8,50,50,NA,1,NA,NA
Børgefjell,2,1,1,1995,1995-08-23T22:00:00Z,24.8.,1899-12-30T07:30:00Z,1,1,1,0,0,0,0,NA,1,2,90,90,NA,1,NA,NA
Børgefjell,2,1,1,1995,1995-08-23T22:00:00Z,24.8.,1899-12-30T10:15:00Z,2,1,1,0,0,0,0,NA,1,2,50,50,NA,1,NA,NA
Børgefjell,2,1,1,1995,1995-08-23T22:00:00Z,24.8.,NA,3,0,0,6,0,0,0,NA,1,6,10,10,60,1,Støkk,Støkk av jeger
Børgefjell,2,2,2,1995,1995-08-24T22:00:00Z,25.8.,1899-12-30T08:45:00Z,1,0,0,1,0,0,0,NA,1,1,5,5,NA,1,NA,NA
Børgefjell,2,2,2,1995,1995-08-24T22:00:00Z,25.8.,1899-12-30T08:47:00Z,2,1,1,0,4,4,0,NA,1,6,30,30,NA,1,NA,NA
Børgefjell,2,2,2,1995,1995-08-24T22:00:00Z,25.8.,1899-12-30T08:50:00Z,3,0,0,1,0,0,0,NA,1,1,3,3,5,1,Støkk,Støkk av jeger
Børgefjell,2,2,2,1995,1995-08-24T22:00:00Z,25.8.,1899-12-30T09:30:00Z,4,0,1,0,7,7,0,NA,1,8,30,30,NA,1,NA,NA
Børgefjell,2,2,2,1995,1995-08-24T22:00:00Z,25.8.,1899-12-30T10:30:00Z,5,1,0,3,0,0,0,NA,1,4,0,0,30,1,Støkk,Støkk av jeger
Børgefjell,2,2,2,1995,1995-08-24T22:00:00Z,25.8.,1899-12-30T10:50:00Z,6,0,0,1,0,0,0,NA,1,1,50,50,NA,1,NA,NA
Børgefjell,2,2,2,1995,1995-08-24T22:00:00Z,25.8.,1899-12-30T10:50:00Z,7,0,0,1,0,0,0,NA,1,1,60,60,NA,1,NA,NA
Børgefjell,2,2,2,1995,1995-08-24T22:00:00Z,25.8.,1899-12-30T10:55:00Z,8,1,0,0,0,0,0,NA,1,1,60,60,NA,1,NA,NA
Børgefjell,2,2,2,1995,1995-08-24T22:00:00Z,25.8.,1899-12-30T11:10:00Z,9,0,0,0,2,2,0,NA,1,2,50,50,NA,1,NA,Tetts kog
Børgefjell,2,2,2,1995,1995-08-24T22:00:00Z,25.8.,1899-12-30T11:50:00Z,10,1,1,0,0,0,0,NA,1,2,50,50,NA,1,NA,NA
Møsvatn,5,2,2,1996,1996-08-10T22:00:00Z,11.8.,1899-12-30T10:40:00Z,1,1,1,0,3,3,0,Små,1,5,45,45,1,1,NA,NA
Møsvatn,5,2,2,1996,1996-08-10T22:00:00Z,11.8.,1899-12-30T13:45:00Z,2,1,1,0,2,2,0,Små,1,4,20,20,1,1,NA,NA
Møsvatn,5,2,2,1996,1996-08-10T22:00:00Z,11.8.,1899-12-30T15:35:00Z,3,1,0,0,0,0,0,NA,1,1,70,70,NA,1,Støkk,Støkk av Trygve
Møsvatn,5,1,1,1996,1996-08-11T22:00:00Z,12.8.,1899-12-30T14:10:00Z,1,1,1,0,7,7,0,NA,1,9,30,30,NA,1,Støkk,NA
Møsvatn,5,1,1,1996,1996-08-11T22:00:00Z,12.8.,1899-12-30T15:30:00Z,2,0,0,1,0,0,0,NA,1,1,65,65,1,1,NA,NA
Møsvatn,5,1,1,1996,1996-08-11T22:00:00Z,12.8.,1899-12-30T16:15:00Z,3,0,1,0,1,1,0,NA,1,2,80,80,1,1,Støkk,NA
Møsvatn,5,3,3,1996,1996-08-12T22:00:00Z,13.8.,1899-12-30T08:20:00Z,1,1,1,0,2,2,0,Små,1,4,45,45,NA,1,NA,Trolig flere
Møsvatn,5,3,3,1996,1996-08-12T22:00:00Z,13.8.,1899-12-30T08:40:00Z,2,1,1,0,0,0,0,NA,1,2,60,60,1,1,NA,NA
Møsvatn,5,3,3,1996,1996-08-12T22:00:00Z,13.8.,1899-12-30T14:15:00Z,3,0,1,0,2,2,0,Store,1,3,8,8,1,1,NA,NA
Møsvatn,5,3,3,1996,1996-08-12T22:00:00Z,13.8.,1899-12-30T19:50:00Z,4,0,1,0,0,0,0,NA,5,1,0,0,NA,1,NA,Røy
Børgefjell,2,3,3,1996,1996-08-14T22:00:00Z,15.8.,1899-12-30T15:55:00Z,1,0,1,0,7,7,0,Store,1,8,50,50,4,1,NA,NA
Børgefjell,2,3,3,1996,1996-08-14T22:00:00Z,15.8.,1899-12-30T17:25:00Z,2,0,0,1,0,0,0,NA,1,1,10,10,10,1,NA,NA
Børgefjell,2,1,1,1996,1996-08-15T22:00:00Z,16.8.,1899-12-30T07:15:00Z,1,1,1,0,0,0,0,NA,1,2,120,120,4,1,NA,NA
Børgefjell,2,1,1,1996,1996-08-15T22:00:00Z,16.8.,1899-12-30T08:10:00Z,2,1,1,0,0,0,0,NA,1,2,25,25,2,1,NA,NA
Børgefjell,2,1,1,1996,1996-08-15T22:00:00Z,16.8.,1899-12-30T08:20:00Z,3,1,0,0,0,0,0,NA,1,1,10,10,3,1,NA,NA
Børgefjell,2,1,1,1996,1996-08-15T22:00:00Z,16.8.,1899-12-30T08:30:00Z,4,0,1,0,0,0,0,NA,1,1,20,20,1,1,NA,NA
Børgefjell,2,1,1,1996,1996-08-15T22:00:00Z,16.8.,1899-12-30T09:20:00Z,5,0,0,1,1,1,0,NA,1,2,15,15,NA,1,NA,Kan ha vært flere
Børgefjell,2,1,1,1996,1996-08-15T22:00:00Z,16.8.,1899-12-30T09:25:00Z,6,1,0,0,0,0,0,NA,1,1,20,20,NA,1,NA,NA
Børgefjell,2,1,1,1996,1996-08-15T22:00:00Z,16.8.,1899-12-30T15:40:00Z,11,1,1,0,4,4,0,Små,1,6,30,30,NA,1,NA,1 kylling tatt av hund
Børgefjell,2,2,2,1996,1996-08-16T22:00:00Z,17.8.,1899-12-30T06:40:00Z,1,1,2,0,0,0,0,NA,1,3,10,10,5,1,NA,NA
Børgefjell,2,2,2,1996,1996-08-16T22:00:00Z,17.8.,1899-12-30T07:35:00Z,2,0,1,0,5,5,0,Store,1,6,50,50,2,1,NA,NA
Børgefjell,2,2,2,1996,1996-08-16T22:00:00Z,17.8.,1899-12-30T08:15:00Z,3,0,0,2,0,0,0,NA,1,2,5,5,5,1,NA,NA
Børgefjell,2,2,2,1996,1996-08-16T22:00:00Z,17.8.,1899-12-30T08:17:00Z,4,1,0,0,0,0,0,NA,1,1,60,60,3,1,NA,NA
Børgefjell,2,2,2,1996,1996-08-16T22:00:00Z,17.8.,1899-12-30T09:30:00Z,6,1,2,0,0,0,0,NA,1,3,20,20,5,1,NA,NA
Børgefjell,2,2,2,1996,1996-08-16T22:00:00Z,17.8.,1899-12-30T10:30:00Z,7,0,1,0,0,0,0,NA,1,1,25,25,1,1,NA,NA
Børgefjell,2,2,2,1996,1996-08-16T22:00:00Z,17.8.,1899-12-30T11:30:00Z,8,0,1,0,0,0,0,NA,1,1,20,20,2,1,NA,NA
Åmotsdalen,3,2,2,1996,1996-08-25T22:00:00Z,26.8.,1899-12-30T16:35:00Z,1,0,1,0,5,5,0,Små,1,6,50,50,0,1,NA,NA
Åmotsdalen,3,1,1,1996,1996-08-26T22:00:00Z,27.8.,1899-12-30T10:50:00Z,1,0,0,1,0,0,0,NA,1,1,25,25,NA,1,Støkk,NA
Åmotsdalen,3,1,1,1996,1996-08-26T22:00:00Z,27.8.,1899-12-30T11:00:00Z,2,1,0,0,0,0,0,NA,1,1,50,50,NA,1,Støkk,NA
Åmotsdalen,3,1,1,1996,1996-08-26T22:00:00Z,27.8.,1899-12-30T11:20:00Z,3,1,0,0,0,0,0,NA,1,1,100,100,NA,1,Støkk,Over 100 m. Kan ha vært samme som forrige
Møsvatn,5,1,1,1997,1997-08-05T22:00:00Z,6.8.,1899-12-30T07:50:00Z,1,1,0,0,0,0,0,NA,1,1,100,100,NA,1,Støkk,Trolig flere kyllinger
Møsvatn,5,1,1,1997,1997-08-05T22:00:00Z,6.8.,1899-12-30T08:10:00Z,2,0,1,0,2,2,0,Små,1,3,23,23,1,1,Støkk,NA
Møsvatn,5,1,1,1997,1997-08-05T22:00:00Z,6.8.,1899-12-30T09:55:00Z,3,1,0,0,0,0,0,NA,1,1,18,18,2,1,Støkk,NA
Møsvatn,5,1,1,1997,1997-08-05T22:00:00Z,6.8.,1899-12-30T16:00:00Z,5,1,0,0,0,0,0,NA,1,1,0,0,10,1,Støkk,Av hundefører
Møsvatn,5,2,2,1997,1997-08-06T22:00:00Z,7.8.,1899-12-30T08:50:00Z,2,1,0,3,0,0,0,NA,1,4,100,100,2,1,Støkk,NA
Møsvatn,5,3,3,1997,1997-08-07T22:00:00Z,8.8.,1899-12-30T11:10:00Z,2,1,1,0,3,3,0,NA,1,5,30,30,NA,1,Støkk,NA
Møsvatn,5,3,3,1997,1997-08-07T22:00:00Z,8.8.,1899-12-30T13:10:00Z,3,1,1,0,4,4,0,NA,1,6,130,130,NA,1,Støkk,"Spredt, sprengt kull?"
Børgefjell,2,3,3,1997,1997-08-14T22:00:00Z,15.8.,1899-12-30T14:45:00Z,1,1,1,0,12,12,0,NA,1,14,100,100,3,1,NA,Lå samlet
Børgefjell,2,3,3,1997,1997-08-14T22:00:00Z,15.8.,1899-12-30T15:30:00Z,2,1,1,0,0,0,0,NA,1,2,50,50,5,1,NA,NA
Børgefjell,2,3,3,1997,1997-08-14T22:00:00Z,15.8.,1899-12-30T15:50:00Z,3,1,1,1,6,6,0,NA,1,9,0,0,5,1,NA,Lå spredt
Børgefjell,2,3,3,1997,1997-08-14T22:00:00Z,15.8.,1899-12-30T16:00:00Z,4,0,0,1,0,0,0,NA,1,1,10,10,10,1,NA,NA
Børgefjell,2,3,3,1997,1997-08-14T22:00:00Z,15.8.,1899-12-30T16:05:00Z,5,1,0,0,0,0,0,NA,1,1,30,30,5,1,NA,NA
Børgefjell,2,3,3,1997,1997-08-14T22:00:00Z,15.8.,1899-12-30T16:15:00Z,6,1,1,0,10,10,0,NA,1,12,90,90,5,1,NA,NA
Børgefjell,2,3,3,1997,1997-08-14T22:00:00Z,15.8.,1899-12-30T16:30:00Z,7,0,0,0,1,1,0,NA,1,1,20,20,2,1,NA,NA
Børgefjell,2,3,3,1997,1997-08-14T22:00:00Z,15.8.,1899-12-30T16:45:00Z,8,1,1,0,8,8,0,NA,1,10,80,80,2,1,NA,NA
Børgefjell,2,1,1,1997,1997-08-15T22:00:00Z,16.8.,1899-12-30T07:30:00Z,1,0,1,0,6,6,0,Små,1,7,60,60,NA,1,NA,Mulig flere
Børgefjell,2,1,1,1997,1997-08-15T22:00:00Z,16.8.,1899-12-30T07:35:00Z,2,0,1,0,10,10,0,Små,1,11,70,70,0,1,NA,NA
Børgefjell,2,1,1,1997,1997-08-15T22:00:00Z,16.8.,1899-12-30T08:00:00Z,3,0,1,0,10,10,0,Små,1,11,40,40,0,1,NA,NA
Børgefjell,2,1,1,1997,1997-08-15T22:00:00Z,16.8.,1899-12-30T08:20:00Z,4,2,0,0,0,0,0,NA,1,2,30,30,NA,1,NA,NA
Børgefjell,2,1,1,1997,1997-08-15T22:00:00Z,16.8.,1899-12-30T13:15:00Z,5,0,1,0,7,7,0,NA,1,8,15,15,0,1,NA,Kullet lå samlet
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T06:15:00Z,1,1,1,0,7,7,0,NA,1,9,40,40,5,1,NA,Kullet lå samlet
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T06:14:00Z,2,1,0,0,0,0,0,NA,1,1,70,70,NA,1,NA,Bare hørt
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T06:30:00Z,3,1,0,0,0,0,0,NA,1,1,30,30,5,1,NA,NA
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T06:35:00Z,4,1,1,0,10,10,0,NA,1,12,0,0,0,1,NA,NA
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T07:10:00Z,6,0,1,0,7,7,0,Små,1,8,100,100,0,1,NA,Kyllingene kan ikke fly
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T07:20:00Z,7,2,0,0,0,0,0,NA,1,2,20,20,20,1,NA,NA
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T07:30:00Z,8,2,0,0,0,0,2,NA,1,4,50,50,10,1,NA,NA
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T07:35:00Z,9,0,1,0,7,7,0,Små,1,8,25,25,0,1,NA,NA
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T08:00:00Z,11,1,0,0,0,0,0,NA,1,1,80,80,0,1,NA,NA
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T08:15:00Z,12,0,1,0,9,9,0,Store,1,10,40,40,10,1,NA,NA
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T08:25:00Z,13,1,0,0,0,0,0,NA,1,1,50,50,NA,1,NA,Estimert fra kart
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T11:00:00Z,14,0,1,0,5,5,0,Små,1,6,90,90,0,1,NA,NA
Børgefjell,2,2,2,1997,1997-08-16T22:00:00Z,17.8.,1899-12-30T11:30:00Z,15,0,1,0,8,8,0,Store,1,9,30,30,0,1,NA,NA
Åmotsdalen,3,2,2,1997,1997-08-24T22:00:00Z,25.8.,1899-12-30T14:15:00Z,1,1,0,0,0,0,0,NA,1,1,25,25,5,1,Støkk,NA
Åmotsdalen,3,2,2,1997,1997-08-24T22:00:00Z,25.8.,1899-12-30T14:40:00Z,2,0,0,1,0,0,0,NA,1,1,120,120,1,1,Stand,NA
Åmotsdalen,3,2,2,1997,1997-08-24T22:00:00Z,25.8.,1899-12-30T16:10:00Z,3,0,0,0,2,2,0,NA,1,2,150,150,0,1,Stand,NA
Åmotsdalen,3,3,3,1997,1997-08-26T22:00:00Z,27.8.,1899-12-30T06:10:00Z,1,1,1,0,5,5,0,NA,1,7,35,35,5,1,NA,Muligens flere kyllinger
Åmotsdalen,3,3,3,1997,1997-08-26T22:00:00Z,27.8.,1899-12-30T08:30:00Z,2,1,1,0,5,5,0,NA,1,7,20,20,0,1,NA,NA
Åmotsdalen,3,3,3,1997,1997-08-26T22:00:00Z,27.8.,1899-12-30T07:55:00Z,3,1,0,0,3,3,0,Små,1,4,12,12,NA,1,NA,Trolig flere kyllinger
Åmotsdalen,3,3,3,1997,1997-08-26T22:00:00Z,27.8.,1899-12-30T13:45:00Z,5,1,1,0,2,2,0,NA,1,4,0,0,NA,1,NA,Trolig flere kyllinger
Åmotsdalen,3,3,3,1997,1997-08-26T22:00:00Z,27.8.,1899-12-30T14:20:00Z,6,1,1,0,0,0,0,NA,1,2,5,5,10,1,NA,NA
Åmotsdalen,3,3,3,1997,1997-08-26T22:00:00Z,27.8.,1899-12-30T15:00:00Z,7,0,1,0,6,6,0,NA,1,7,200,200,1,1,NA,NA
Møsvatn,5,1,1,1998,1998-08-08T22:00:00Z,9.8.,1899-12-30T08:25:00Z,1,0,0,0,1,1,0,Store,1,1,17,17,NA,1,Støkk,NA
Møsvatn,5,1,1,1998,1998-08-08T22:00:00Z,9.8.,1899-12-30T13:15:00Z,2,1,0,1,0,0,0,NA,1,2,100,100,NA,1,Stand,Ca avstand
Møsvatn,5,1,1,1998,1998-08-08T22:00:00Z,9.8.,1899-12-30T15:45:00Z,3,0,1,0,5,5,0,Store,1,6,12,12,1,1,Stand,NA
Møsvatn,5,2,2,1998,1998-08-09T22:00:00Z,10.8.,1899-12-30T09:15:00Z,1,0,0,1,0,0,0,NA,1,1,35,35,10,1,Stand,NA
Møsvatn,5,2,2,1998,1998-08-09T22:00:00Z,10.8.,1899-12-30T15:15:00Z,2,1,1,0,6,6,0,Store,1,8,20,20,2,1,Stand,NA
Møsvatn,5,2,2,1998,1998-08-09T22:00:00Z,10.8.,1899-12-30T15:20:00Z,3,1,0,0,0,0,0,NA,1,1,60,60,3,1,Stand,NA
Møsvatn,5,3,3,1998,1998-08-10T22:00:00Z,11.8.,1899-12-30T13:10:00Z,1,1,1,0,7,7,0,Store,1,9,0,0,2,1,Stand,NA
Møsvatn,5,3,3,1998,1998-08-10T22:00:00Z,11.8.,1899-12-30T14:05:00Z,2,1,1,0,3,3,0,Store,1,5,10,10,1,1,Stand,NA
Møsvatn,5,3,3,1998,1998-08-10T22:00:00Z,11.8.,1899-12-30T15:20:00Z,3,0,0,0,1,1,0,Små,1,1,15,15,1,1,Stand,NA
Møsvatn,5,3,3,1998,1998-08-10T22:00:00Z,11.8.,1899-12-30T16:30:00Z,4,1,1,0,3,3,0,Små,1,5,20,20,2,1,Stand,NA
Børgefjell,2,3,3,1998,1998-08-18T22:00:00Z,19.8.,1899-12-30T15:30:00Z,1,0,1,0,10,10,0,Middels,1,11,7,7,1,1,Stand,NA
Børgefjell,2,3,3,1998,1998-08-18T22:00:00Z,19.8.,1899-12-30T17:30:00Z,3,1,1,1,11,11,0,Middels,1,14,20,20,5,1,Stand,NA
Børgefjell,2,3,3,1998,1998-08-18T22:00:00Z,19.8.,1899-12-30T17:32:00Z,4,0,0,1,0,0,0,NA,1,1,30,30,2,1,Stand,NA
Børgefjell,2,3,3,1998,1998-08-18T22:00:00Z,19.8.,1899-12-30T17:50:00Z,5,1,0,0,5,5,0,NA,1,6,70,70,20,1,Stand,Trolig flere kyllinger
Børgefjell,2,3,3,1998,1998-08-18T22:00:00Z,19.8.,1899-12-30T18:25:00Z,7,1,0,3,10,10,0,Middels,1,14,50,50,30,1,Stand,NA
Børgefjell,2,3,3,1998,1998-08-18T22:00:00Z,19.8.,1899-12-30T18:25:00Z,7,0,0,1,0,0,0,NA,1,1,30,30,20,1,Stand,NA
Børgefjell,2,3,3,1998,1998-08-18T22:00:00Z,19.8.,1899-12-30T18:35:00Z,8,1,0,0,4,4,0,Middels,1,5,15,15,2,1,Stand,"Lå spredt, trolig flere kyllinger"
Børgefjell,2,3,3,1998,1998-08-18T22:00:00Z,19.8.,1899-12-30T18:40:00Z,9,0,1,0,9,9,0,Store,1,10,25,25,6,1,Stand,NA
Børgefjell,2,3,3,1998,1998-08-18T22:00:00Z,19.8.,1899-12-30T18:50:00Z,10,0,0,0,0,0,6,NA,1,6,10,10,4,1,Stand,NA
Børgefjell,2,3,3,1998,1998-08-18T22:00:00Z,19.8.,1899-12-30T19:00:00Z,11,1,1,0,11,11,0,Store,1,13,25,25,3,1,Stand,NA
Børgefjell,2,1,1,1998,1998-08-19T22:00:00Z,20.8.,1899-12-30T08:05:00Z,1,0,1,0,7,7,1,Middels,1,9,60,60,1,1,Stand,NA
Børgefjell,2,1,1,1998,1998-08-19T22:00:00Z,20.8.,1899-12-30T08:40:00Z,2,2,1,0,7,7,0,Store,1,10,25,25,1,1,Stand,NA
Børgefjell,2,1,1,1998,1998-08-19T22:00:00Z,20.8.,1899-12-30T08:45:00Z,3,1,0,0,0,0,0,NA,1,1,20,20,4,1,Stand,NA
Børgefjell,2,1,1,1998,1998-08-19T22:00:00Z,20.8.,1899-12-30T08:50:00Z,4,1,0,2,0,0,0,NA,1,3,5,5,5,1,Støkk,NA
Børgefjell,2,1,1,1998,1998-08-19T22:00:00Z,20.8.,1899-12-30T09:15:00Z,5,0,1,0,6,6,0,Store,1,7,15,15,3,1,Stand,NA
Børgefjell,2,1,1,1998,1998-08-19T22:00:00Z,20.8.,1899-12-30T09:30:00Z,6,1,0,0,2,2,0,Store,1,3,10,10,4,1,Støkk,NA
Børgefjell,2,1,1,1998,1998-08-19T22:00:00Z,20.8.,1899-12-30T09:45:00Z,7,0,1,0,9,9,0,Store,1,10,40,40,5,1,Støkk,NA
Børgefjell,2,1,1,1998,1998-08-19T22:00:00Z,20.8.,1899-12-30T09:55:00Z,8,1,1,1,10,10,0,Store,1,13,20,20,1,1,Stand,NA
Børgefjell,2,1,1,1998,1998-08-19T22:00:00Z,20.8.,1899-12-30T11:40:00Z,10,1,1,0,12,12,0,Store,1,14,30,30,1,1,Stand,NA
Børgefjell,2,1,1,1998,1998-08-19T22:00:00Z,20.8.,1899-12-30T12:00:00Z,11,0,1,0,2,2,0,Store,1,3,100,100,4,1,Stand,NA
Børgefjell,2,1,1,1998,1998-08-19T22:00:00Z,20.8.,1899-12-30T12:05:00Z,12,1,1,0,8,8,0,Store,1,10,40,40,4,1,Stand,NA
